Date	NumArticles	Counts	Themes	Locations	Persons	Organizations	ToneData	CAMEOEvents	Sources	SourceURLs
20170216	1		TAX_FNCACT;TAX_FNCACT_PHYSICIAN;TAX_DISEASE;TAX_DISEASE_BURNOUT;GENERAL_HEALTH;MEDICAL;TAX_FNCACT_DOCTORS;CRISISLEX_C03_WELLBEING_HEALTH;TAX_FNCACT_TREASURER;EPU_CATS_HEALTHCARE;EPU_ECONOMY_HISTORIC;TAX_FNCACT_SLAVE;SCIENCE;WB_1383_HEALTH_MANAGEMENT_AND_ADMINISTRATION;WB_684_HEALTH_MANAGEMENT_INFORMATION_SYSTEMS;WB_621_HEALTH_NUTRITION_AND_POPULATION;TAX_DISEASE_DEPRESSION;TAX_FNCACT_SURGEONS;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_HOSPITALS;CRISISLEX_CRISISLEXREC;TAX_FNCACT_WRITER;	2#Pennsylvania, United States#US#USPA#40.5773#-77.264#PA;3#Greensburg, Pennsylvania, United States#US#USPA#40.3015#-79.5389#1176171	wes venteicher;bill cox	national center;microsoft artificial intelligence research;microsoft;health statistics	-2.63620386643234,2.98769771528998,5.62390158172232,8.6115992970123,20.2108963093146,0.878734622144113	628274654,628276008,628276018,628276021,628276409,628182198,628276830	4-traders.com	http://www.4-traders.com/MICROSOFT-CORPORATION-4835/news/Microsoft-Artificial-intelligence-emerges-as-weapon-against-physician-burnout-23891134/
20170216	1		EDUCATION;	3#Stanford, California, United States#US#USCA#37.4241#-122.166#1867061;4#Nanking, Jiangsu, China#CH#CH04#32.0617#118.778#-1919548;1#United States#US#US#38#-97#US;2#New Jersey, United States#US#USNJ#40.314#-74.5089#NJ;3#Morris County, New Jersey, United States#US#USNJ#40.8334#-74.5329#882231;1#China#CH#CH#35#105#CH;3#Stanford University, California, United States#US#USCA#37.4289#-122.17#235365;2#California, United States#US#USCA#36.17#-119.746#CA;3#Phillipsburg, New Jersey, United States#US#USNJ#40.6937#-75.1902#879270;3#Parsippany High School, New Jersey, United States#US#USNJ#40.869#-74.3927#2049668;3#Princeton University, New Jersey, United States#US#USNJ#40.3428#-74.6568#879497;1#Jersey#JE#JE#49.1961#-2.12585#JE	steve kaufman;mike yesunas;david sabella;ron foreso;steve pucilowski;outsings parsippany;john spagnola;tony santangelo;bill freeman;bob sabella;joe grippaldi;john burke;darrel knops;b matthias m plath;famer bob martin;steve russo;fei-fei li;bob mainardi;joe bernabe;michael caruso;timothy pucilowski;greg dalakian;jean sabella;pat fahy;peter delgazio;jim miele	institute of technology;parsippany high school middle states steering committee;parsippany-troy hills school district;math team;national oceanic;indian cultural club;football team;artificial intelligence lab;outreach summer program;teacher of the math department;parsippany high school;national championship titles;institute for political;atmospheric administration;student council;national honor society;morris;hills education association;toyota;us naval academy;professor at stanford university;university of illinois;computer science department;stanford vision lab;carnegie corporation;media center;princeton university;iron hills conference math league;us coast guard academy;cnn;golf team;professor at princeton university;asian american club	3.48754448398576,3.91459074733096,0.427046263345196,4.34163701067616,16.3701067615658,0.284697508896797		parsippanyfocus.com	http://parsippanyfocus.com/2017/02/16/phs-hall-fame-induction-ceremony-2/
20170217	1		TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;WB_2670_JOBS;WB_1467_EDUCATION_FOR_ALL;WB_470_EDUCATION;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;TAX_FNCACT;TAX_FNCACT_PRODUCER;TAX_WORLDMAMMALS_HUMANS;UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT_FOUNDER;WB_678_DIGITAL_GOVERNMENT;WB_2381_SOFTWARE_DEVELOPMENT;WB_2375_ICT_METHODS_AND_PROCEDURES;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;WB_135_TRANSPORT;WB_1174_WAREHOUSING_AND_STORAGE;WB_793_TRANSPORT_AND_LOGISTICS_SERVICES;CRISISLEX_CRISISLEXREC;CRISISLEX_O02_RESPONSEAGENCIESATCRISIS;SCIENCE;TAX_FNCACT_BUYER;TAX_ECON_PRICE;WB_694_BROADCAST_AND_MEDIA;TAX_FNCACT_PRINCIPAL;TAX_FNCACT_ARCHITECT;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_VICE_PRESIDENT;MEDIA_SOCIAL;EPU_ECONOMY_HISTORIC;TAX_FNCACT_CHIEF;WB_290_TELECOMMUNICATIONS_ORGANIZATIONAL_DESIGN;WB_288_TELECOMMUNICATIONS_SECTOR_POLICY_AND_REGULATION;WB_286_TELECOMMUNICATIONS_AND_BROADBAND_ACCESS;MANMADE_DISASTER_IMPLIED;MEDIA_MSM;WB_1331_HEALTH_TECHNOLOGIES;WB_1358_GENERIC_DRUGS;WB_1350_PHARMACEUTICALS;WB_621_HEALTH_NUTRITION_AND_POPULATION;TAX_WORLDMAMMALS_WOLF;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICER;TAX_FNCACT_OFFICER;WB_2769_JOBS_STRATEGIES;WB_2840_INTEGRATION;WB_2836_MIGRATION_POLICIES_AND_JOBS;TAX_FNCACT_LEADERS;TAX_FNCACT_STUDENT;SOC_INNOVATION;WB_674_SHARED_INFRASTRUCTURE;WB_667_ICT_INFRASTRUCTURE;WB_676_CLOUD_COMPUTING;WB_772_TRADE_FACILITATION_AND_LOGISTICS;WB_2595_ANTI_CORRUPTION_IN_CUSTOMS_ADMINISTRATION;WB_698_TRADE;WB_774_CUSTOMS_AND_BORDER_MANAGEMENT;WB_2600_PERFORMANCE_METRICS;TAX_FNCACT_DIRECTOR;TAX_FNCACT_USHER;USPEC_UNCERTAINTY1;TAX_WORLDMAMMALS_CATS;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES;WB_723_PUBLIC_ADMINISTRATION;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR;TAX_FNCACT_CEO;TAX_FNCACT_MANAGER;TAX_FNCACT_SALES_MANAGER;TAX_FNCACT_EVANGELIST;WB_2416_INTERNET_OF_THINGS;WB_2399_ICT_INNOVATION_AND_TRANSFORMATION;WB_669_SOFTWARE_INFRASTRUCTURE;WB_2945_DATABASE;WB_661_BIG_DATA;WB_652_ICT_APPLICATIONS;WB_872_SMART_CITIES;WB_813_URBAN_GOVERNANCE_AND_CITY_SYSTEMS;WB_699_URBAN_DEVELOPMENT;WB_873_NON_TRADITIONAL_DATA_DRIVEN_MANAGEMENT;WB_658_ENTERPRISE_APPLICATIONS;TECH_BIGDATA;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_SPENDING;TAX_FNCACT_EMPLOYEES;NATURAL_DISASTER;NATURAL_DISASTER_BLIZZARD;EPU_CATS_MIGRATION_FEAR_FEAR;CRISISLEX_T11_UPDATESSYMPATHY;NATURAL_DISASTER_WINTER_STORM;MEDICAL;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_HOSPITALS;EDUCATION;SOC_POINTSOFINTEREST_COLLEGE;SOC_POINTSOFINTEREST_SCHOOL;SOC_POINTSOFINTEREST_UNIVERSITY;TAX_ETHNICITY;TAX_ETHNICITY_GERMAN;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_GERMAN;TAX_ETHNICITY_ENGLISH;TAX_WORLDLANGUAGES_ENGLISH;WB_671_STORAGE_MANAGEMENT;DEMOCRACY;UNGP_POLITICAL_FREEDOMS;TAX_FNCACT_MANAGERS;TAX_FNCACT_DECISION_MAKERS;TAX_FNCACT_TECHNICIAN;TAX_FNCACT_FACULTY;EPU_UNCERTAINTY;WB_653_ENTERPRISE_ARCHITECTURE;WB_657_INTEROPERABILITY;TAX_FNCACT_DEVELOPER;EPU_POLICY_REFORM;EPU_CATS_MIGRATION_FEAR_MIGRATION;TAX_FNCACT_SPEAKER;EPU_CATS_REGULATION;WB_845_LEGAL_AND_REGULATORY_FRAMEWORK;WB_851_INTELLECTUAL_PROPERTY_RIGHTS;WB_1042_TRADEMARKS;WB_1039_PROPERTY_LAWS_AND_REGULATIONS;BAN;	2#New York, United States#US#USNY#42.1497#-74.9384#NY;3#Boston, Massachusetts, United States#US#USMA#42.3584#-71.0598#617565;1#Germany#GM#GM#51#9#GM;2#South Carolina, United States#US#USSC#33.8191#-80.9066#SC;3#Westopening, Massachusetts, United States#US#USMA#41.3468#-70.4953#616576	phil jackson;aruna ravichandran;paul maravei;dan lynn;michael piccininni;rodney rogers;carmen gonzalez;santa clara;newsfeeds videofeeds;esmeralda swartz;david shacochis;chris wolf;clayton christensen;leo vasiliou;reuven harrison;lee atchison;tony shan;mike dietze;bob gourley	united airlines;big data solutions;software development;devops summit power panel big data;amazon web services;your organization;garmin;era of cloud computinggeneral session opposing;cloud best practices network;cloud academy;windstreamcloud expo power panel;artificial intelligence companies;cognitio corp;technology evangelist at softlayergeneral session;ulitzer inc;international cloud expo;vmware;gartner inc;real worlddevops summit power panel devops patterns;iowa state university;javits center;service sdaa;cloud expo inc;santa clara convention center;linux academy;solutions marketing	1.19396260419013,2.81594953818428,1.62198693399414,4.43793647217842,20.1171435007885,0.833521063302546		sys-con.com	http://ajax.sys-con.com/node/3990072
20170217	1		GENERAL_HEALTH;MEDICAL;TAX_FNCACT;TAX_FNCACT_DOCTOR;TAX_DISEASE;TAX_DISEASE_BURNOUT;TAX_FNCACT_PHYSICIAN;TAX_FNCACT_DOCTORS;CRISISLEX_C03_WELLBEING_HEALTH;TAX_FNCACT_TREASURER;EPU_CATS_HEALTHCARE;EPU_ECONOMY_HISTORIC;TAX_FNCACT_SLAVE;SCIENCE;WB_1383_HEALTH_MANAGEMENT_AND_ADMINISTRATION;WB_684_HEALTH_MANAGEMENT_INFORMATION_SYSTEMS;WB_621_HEALTH_NUTRITION_AND_POPULATION;TAX_DISEASE_DEPRESSION;TAX_FNCACT_SURGEONS;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_HOSPITALS;CRISISLEX_CRISISLEXREC;TAX_FNCACT_WRITER;	2#Pennsylvania, United States#US#USPA#40.5773#-77.264#PA;3#Greensburg, Pennsylvania, United States#US#USPA#40.3015#-79.5389#1176171	wes venteicher;bill cox	national center;microsoft artificial intelligence research;microsoft;health statistics	-2.45614035087719,3.15789473684211,5.6140350877193,8.7719298245614,20.5263157894737,0.87719298245614	628434347,628435317,628435320,628435321,628435645,628435795,628435892	4-traders.com	http://www.4-traders.com/MICROSOFT-CORPORATION-4835/news/Microsoft-UPMC-turns-to-artificial-intelligence-to-ease-doctor-burnout-23893578/
20170217	1		TAX_FNCACT;TAX_FNCACT_PRODUCER;TAX_FNCACT_FOUNDER;WB_678_DIGITAL_GOVERNMENT;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TAX_FNCACT_BUYER;EPU_ECONOMY_HISTORIC;EDUCATION;	2#New York, United States#US#USNY#42.1497#-74.9384#NY;3#Boston, Massachusetts, United States#US#USMA#42.3584#-71.0598#617565;1#Japan#JA#JA#36#138#JA;1#Germany#GM#GM#51#9#GM;2#South Carolina, United States#US#USSC#33.8191#-80.9066#SC;3#Westopening, Massachusetts, United States#US#USMA#41.3468#-70.4953#616576	phil jackson;don crawley;paul maravei;dan lynn;michael piccininni;rodney rogers;carmen gonzalez;santa clara;newsfeeds videofeeds;esmeralda swartz;david shacochis;cloudexpo thingsexpo;clayton christensen;leo vasiliou;reuven harrison;tony shan;mike dietze;sudarshan krishnamurthi;bob gourley	united airlines;big data solutions;software development;amazon web services;your organization;garmin;cloud best practices network;cloud academy;windstreamcloud expo power panel;artificial intelligence companies;cognitio corp;technology evangelist at softlayergeneral session;ulitzer inc;international cloud expo;thingsexpo power panel;gartner inc;real worlddevops summit power panel devops patterns;businesscloud expo power panel cloud computing;iowa state university;javits center;service sdaa;cloud expo inc;santa clara convention center;linux academy;cisco systems	1.89195349897424,3.28242534761796,1.39047184864372,4.67289719626168,20.4923638021427,0.934579439252336		sys-con.com	http://bigdata.sys-con.com/node/3990072
20170217	1			1#United States#US#US#38#-97#US;2#New York, United States#US#USNY#42.1497#-74.9384#NY;2#California, United States#US#USCA#36.17#-119.746#CA;3#Menlo Park, California, United States#US#USCA#37.4538#-122.182#1659108;3#Santa Clara Valley, California, United States#US#USCA#37.2488#-121.84#232544;3#Stanford Research Institute, California, United States#US#USCA#37.4566#-122.175#1669658	nils nilsson;jim jefferies;john markoff;brian a berg;matthew heverly;mars rover;peter hart	computer history museum in mountain view;computing sciences division;museum exponential center;history center;smithsonian;software history;berg software design;college of arts;propulsion laboratory;savioke inc;stevens institute of technology;united states;stanford research institute artificial intelligence center;new york times;international shakey the robot;computer history museum	4.67479674796748,5.18292682926829,0.508130081300813,5.69105691056911,17.5813008130081,0.101626016260163	628349750	tmcnet.com	http://it.tmcnet.com/news/2017/02/16/8497414.htm
20170217	1			3#Stanford University, California, United States#US#USCA#37.4289#-122.17#235365;3#Stanford, California, United States#US#USCA#37.4241#-122.166#1867061;2#California, United States#US#USCA#36.17#-119.746#CA;3#Menlo Park, California, United States#US#USCA#37.4538#-122.182#1659108;1#Greece#GR#GR#39#22#GR;3#Stanford Research Institute, California, United States#US#USCA#37.4566#-122.175#1669658;3#Mountain View, California, United States#US#USCA#34.5064#-117.359#246299	nils nilsson;richard fikes;charles rosen	artificial intelligence center;stanford research institute problem solver;research projects agency;stanford research institute artificial intelligence center;history center;stanford ai center;defense advanced research projects agency;stanford research institute;stanford university;computer history museum	0.802752293577982,2.63761467889908,1.8348623853211,4.47247706422018,20.756880733945,0.458715596330275	628484074,628484076,628484385	ieee.org	http://theinstitute.ieee.org/tech-history/technology-history/straight-out-of-scifi-shakey-was-the-first-mobile-robot-built-with-ai
20170217	1		TAX_FNCACT;TAX_FNCACT_PIONEER;	1#China#CH#CH#35#105#CH;2#New York, United States#US#USNY#42.1497#-74.9384#NY;1#Japan#JA#JA#36#138#JA	nils nilsson;john markoff;matt heverly;len shustek;brian berg;jim jefferies;william mark;peter hart;mars rover	stanford research institute artificial intelligence center;new york times;computer history museum in mountain view;computing sciences division;computer history museum;ricoh	1.77049180327869,3.27868852459016,1.50819672131148,4.78688524590164,23.2131147540984,2.49180327868852	628351498,628403671,628353941,628392031,628719519,628344823	ieee.org	http://spectrum.ieee.org/view-from-the-valley/robotics/industrial-robots/sri-shakey-robot-honored-as-ieee-milestone
20170217	1		LEADER;TAX_FNCACT;TAX_FNCACT_POLITICIANS;TAX_FNCACT_DIRECTOR;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_REGULATION;EPU_CATS_REGULATION;MEDIA_SOCIAL;GENERAL_GOVERNMENT;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;LEGISLATION;USPEC_POLITICS_GENERAL1;EPU_POLICY_LEGISLATION;EPU_POLICY_GOVERNMENT;WB_2670_JOBS;WB_1467_EDUCATION_FOR_ALL;WB_470_EDUCATION;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;TAX_FNCACT_AUTHOR;EPU_ECONOMY_HISTORIC;TAX_FNCACT_INSIDER;UNGP_JOB_OPPORTUNITIES_EMPLOYMENT;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;	3#Hollywood, California, United States#US#USCA#34.0983#-118.327#1660757	roberto viola;mary delvaux	artificial intelligence european commission;european parliament;european commission;european commission department	-0.206611570247934,2.47933884297521,2.68595041322314,5.16528925619835,19.8347107438017,0.826446280991736	628517094,628518152	businessinsider.com	http://www.businessinsider.com/european-commission-warns-against-enforcing-regulation-on-human-like-ai-2017-2
20170217	1		TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;WB_2670_JOBS;WB_1467_EDUCATION_FOR_ALL;WB_470_EDUCATION;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;TAX_FNCACT;TAX_FNCACT_PRODUCER;TAX_WORLDMAMMALS_HUMANS;UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT_FOUNDER;WB_135_TRANSPORT;WB_1174_WAREHOUSING_AND_STORAGE;WB_793_TRANSPORT_AND_LOGISTICS_SERVICES;CRISISLEX_CRISISLEXREC;CRISISLEX_O02_RESPONSEAGENCIESATCRISIS;SCIENCE;TAX_FNCACT_BUYER;ECON_ENTREPRENEURSHIP;TAX_FNCACT_FACULTY;EPU_ECONOMY_HISTORIC;WB_2416_INTERNET_OF_THINGS;WB_2399_ICT_INNOVATION_AND_TRANSFORMATION;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TAX_FNCACT_PRINCIPAL;TAX_FNCACT_ARCHITECT;TAX_FNCACT_DIRECTOR;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;MEDIA_SOCIAL;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_AIRPORTS;WB_1803_TRANSPORT_INFRASTRUCTURE;WB_1804_AIRPORTS;WB_674_SHARED_INFRASTRUCTURE;WB_667_ICT_INFRASTRUCTURE;WB_676_CLOUD_COMPUTING;TAX_ECON_PRICE;TAX_FNCACT_ANALYST;MANMADE_DISASTER_IMPLIED;WB_2601_TRADE_LINKAGES_SPILLOVERS_AND_CONNECTIVITY;WB_772_TRADE_FACILITATION_AND_LOGISTICS;WB_699_URBAN_DEVELOPMENT;WB_866_CONNECTIVITY_AND_LAGGING_REGIONS;WB_698_TRADE;WB_797_NATIONAL_URBAN_POLICIES;TAX_FNCACT_CTO;MEDIA_MSM;TAX_FNCACT_MANAGING_DIRECTOR;SOC_INNOVATION;TAX_FNCACT_MANAGER;TAX_FNCACT_LEADERS;TAX_FNCACT_STUDENT;WB_2381_SOFTWARE_DEVELOPMENT;WB_2375_ICT_METHODS_AND_PROCEDURES;WB_2363_MOBILE_APPLICATIONS;TAX_FNCACT_CHIEF;WB_290_TELECOMMUNICATIONS_ORGANIZATIONAL_DESIGN;WB_288_TELECOMMUNICATIONS_SECTOR_POLICY_AND_REGULATION;WB_286_TELECOMMUNICATIONS_AND_BROADBAND_ACCESS;WB_661_BIG_DATA;WB_872_SMART_CITIES;WB_813_URBAN_GOVERNANCE_AND_CITY_SYSTEMS;WB_873_NON_TRADITIONAL_DATA_DRIVEN_MANAGEMENT;TECH_BIGDATA;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES;WB_590_ECOSYSTEMS;TAX_FNCACT_USHER;USPEC_UNCERTAINTY1;TAX_WORLDMAMMALS_CATS;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES;WB_723_PUBLIC_ADMINISTRATION;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR;TAX_FNCACT_CEO;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_VICE_PRESIDENT;TAX_FNCACT_SALES_MANAGER;TAX_FNCACT_EVANGELIST;WB_669_SOFTWARE_INFRASTRUCTURE;WB_2945_DATABASE;TECH_VIRTUALREALITY;TAX_FNCACT_AUTHOR;WB_2299_PIPELINES;WB_539_OIL_AND_GAS_POLICY_STRATEGY_AND_INSTITUTIONS;WB_507_ENERGY_AND_EXTRACTIVES;WB_548_PPP_IN_OIL_AND_GAS;TAX_FNCACT_COOK;WB_668_BUSINESS_CONTINUITY;TECH_AUTOMATION;WB_855_LABOR_MARKETS;WB_1650_PUBLIC_EMPLOYMENT_SERVICES;WB_697_SOCIAL_PROTECTION_AND_LABOR;WB_1652_PLACEMENT;KILL;CRISISLEX_T03_DEAD;WB_666_APPLICATION_DEVELOPMENT;TAX_FNCACT_ANALYSTS;WB_2946_OPEN_SOURCE;EPU_POLICY;EPU_POLICY_REFORM;USPEC_POLICY1;EPU_CATS_MIGRATION_FEAR_MIGRATION;TAX_FNCACT_SPEAKER;EPU_CATS_REGULATION;WB_845_LEGAL_AND_REGULATORY_FRAMEWORK;WB_851_INTELLECTUAL_PROPERTY_RIGHTS;WB_1042_TRADEMARKS;WB_1039_PROPERTY_LAWS_AND_REGULATIONS;BAN;	2#New York, United States#US#USNY#42.1497#-74.9384#NY;3#Santa Clara Convention Center, California, United States#US#USCA#37.4041#-121.977#1828567;2#California, United States#US#USCA#36.17#-119.746#CA;3#Denver, Colorado, United States#US#USCO#39.7392#-104.985#201738	phil jackson;lori macvittie;aruna ravichandran;mike west;paul maravei;dan lynn;michael piccininni;rodney rogers;carmen gonzalez;santa clara;sudip majumder;shyam varan nath;joachim herschmann;newsfeeds videofeeds;steve anderson;john willis;erik perotti;esmeralda swartz;bernd harzog;david shacochis;adam rogers;cloudexpo thingsexpo;maritess sobejana;nick rose;clark smith;lee atchison;tony shan;mike dietze;keith james mann;bob gourley	big data solutions;software development;devops summit power panel big data;linkedin;your organization;era of cloud computinggeneral session opposing;gartner;windstreamcloud expo power panel;artificial intelligence companies;cognitio corp;technology evangelist at softlayergeneral session;ulitzer inc;international cloud expo;real worlddevops summit power panel devops patterns;application development;javits center;data center real user monitoring;service sdaa;oracle;cloud expo inc;santa clara convention center;linux academy;solutions marketing;service faa	1.36606189967983,2.64674493062967,1.28068303094984,3.92742796157951,19.91462113127,0.939167556029883		sys-con.com	http://openstack.sys-con.com/node/3990072
20170217	1		EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_UNIVERSITY;LEADER;TAX_FNCACT;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_SECRETARY;GENERAL_HEALTH;MEDICAL;CRISISLEX_C03_WELLBEING_HEALTH;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;TAX_FNCACT_PROFESSOR;TAX_ETHNICITY;TAX_ETHNICITY_AUSTRALIAN;SCIENCE;TAX_FNCACT_DIRECTOR;TAX_FNCACT_DEPUTY;SOC_INNOVATION;ECON_ENTREPRENEURSHIP;TAX_FNCACT_RESEARCHER;UNGP_FORESTS_RIVERS_OCEANS;WB_1406_DISEASES;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1430_MENTAL_HEALTH;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;TAX_DISEASE;TAX_DISEASE_MENTAL_ILLNESS;WB_635_PUBLIC_HEALTH;WB_1305_HEALTH_SERVICES_DELIVERY;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;TAX_DISEASE_MENTAL_DISORDERS;EPU_CATS_REGULATION;	1#China#CH#CH#35#105#CH;1#Australia#AS#AS#-27#133#AS;1#Japan#JA#JA#36#138#JA;4#Melbourne, Victoria, Australia#AS#AS07#-37.8167#144.967#-1586844	frank mcguire;andrew holmes;jian zhao	nanophotonics lab boosts artificial mind;european commission human brain;research innovation;australian academy of technological sciences;laboratory of artificial intelligence nanophotonics;australian academy of science	2.91545189504373,5.53935860058309,2.62390670553936,8.16326530612245,20.6997084548105,0.583090379008746	628654116,628654117,628360154,628352985,628654504,628654716,628529684,628654719,628654720,628654786,628654788,628530138,628655286,628655287	iconnect007.com	http://ein.iconnect007.com/index.php/article/102745/nanophotonics-lab-boosts-artificial-mind/102748/
20170217	1			2#Montana, United States#US#USMT#46.9048#-110.326#MT;4#Mocoto, ParáR, Brazil#BR#BR16#-3.91667#-47.15#-655488;5#Yukon Territory, Yukon, Canada#CA#CA12#63#-136#-576336;3#Spanish Mountain, Nevada, United States#US#USNV#39.4616#-116.03#845674;2#Nevada, United States#US#USNV#38.4199#-117.122#NV;1#Australia#AS#AS#-27#133#AS;2#Alaska, United States#US#USAK#61.385#-152.268#AK;1#Brazil#BR#BR#-10#-55#BR;3#Lida Valley, Nevada, United States#US#USNV#37.4333#-117.093#860333;2#California, United States#US#USCA#36.17#-119.746#CA;4#Massaranduba, Parahyba, Brazil#BR#BR17#-7.18333#-35.7667#-654285;4#Quebec, Quebec, Canada#CA#CA10#47.5#-72#-571850;2#Connecticut, United States#US#USCT#41.5834#-72.7622#CT;4#Point Roberts, Western Australia, Australia#AS#AS08#-26.4333#126.65#-1597733;3#San Francisco, California, United States#US#USCA#37.7749#-122.419#277593;2#Arizona, United States#US#USAZ#33.7712#-111.388#AZ;3#Gold Ridge, California, United States#US#USCA#38.7532#-120.568#1733904;3#Wheatland, California, United States#US#USCA#39.0099#-121.423#1652652;3#Utica, Montana, United States#US#USMT#46.9683#-110.092#777954;4#Gold Creek, Yukon, Canada#CA#CA12#63.0333#-131.717#-565344;1#Canada#CA#CA#60#-95#CA;4#Chicama, Region De La Libertad, Peru#PE#PE13#-7.84472#-79.1469#-341968;4#Aripuana, Estado De Mato Grosso, Brazil#BR#BR14#-9.16667#-60.6333#-626204;4#Dawson Range, Yukon, Canada#CA#CA12#62.25#-137.75#-563375;4#Cushuro, Lima, Peru#PE#PE15#-12.4358#-75.5719#6328522;3#Clayton Valley, Nevada, United States#US#USNV#37.7435#-117.591#856212;2#Kentucky, United States#US#USKY#37.669#-84.6514#KY;3#Point Loma, California, United States#US#USCA#32.7001#-117.247#247638;4#Votorantim, SãPaulo, Brazil#BR#BR27#-23.6203#-47.1397#10927561;4#Peace River, Alberta, Canada#CA#CA01#56.2333#-117.283#-571025;1#United Kingdom#UK#UK#54#-2#UK;1#United States#US#US#38#-97#US;2#Tennessee, United States#US#USTN#35.7449#-86.7489#TN;2#New Jersey, United States#US#USNJ#40.314#-74.5089#NJ;4#Calgary, Alberta, Canada#CA#CA01#51.0833#-114.083#-561990;1#Peru#PE#PE#-10#-76#PE	steve ellis	axis wake research;karmin exploration inc;canarc resource corp;actua corporation nasdaq;nasdaq;invictus md strategies corp;winston gold mining corp;point loma resources ltd;wells fargo;amfil technologies inc;harvest development ltd;eureka resources inc;wells fargo innovation group;party source;united states;poda technologies ltd;wells fargo company;prairie provident resources inc;liquor stores n a ltd;giyani gold corp;artificial intelligence enterprise solutions	2.64270613107822,3.80549682875264,1.16279069767442,4.96828752642706,18.446088794926,0.528541226215645		investorideas.com	http://www.investorideas.com/news/2017/mining/02171WeeklyStocks.asp
